well	RB	well
the	DT	the
Pentagon	NP	Pentagon
says	VVZ	say
the	DT	the
US	NP	US
is	VBZ	be
preparing	VVG	prepare
to	TO	to
take	VV	take
significant	JJ	significant
action	NN	action
against	IN	against
militias	NNS	militia
which	WDT	which
have	VHP	have
hit	VVN	hit
American	JJ	American
targets	NNS	target
for	IN	for
days	NNS	day
the	DT	the
Biden	NP	Biden
Administration	NP	Administration
has	VHZ	have
been	VBN	be
hinting	VVG	hint
at	IN	at
strikes	NNS	strike
in	IN	in
retaliation	NN	retaliation
for	IN	for
a	DT	a
drone	NN	drone
attack	NN	attack
in	IN	in
remote	JJ	remote
on	IN	on
a	DT	a
remote	JJ	remote
US	NP	US
military	JJ	military
base	NN	base
in	IN	in
Northwestern	NP	Northwestern
Jordan	NP	Jordan
known	VVN	know
as	IN	as
Tower	NP	Tower
22	CD	@card@
three	CD	three
American	JJ	American
troops	NNS	troop
were	VBD	be
killed	VVN	kill
in	IN	in
the	DT	the
incident	NN	incident
on	IN	on
Sunday	NP	Sunday
defense	NN	defense
secretary	NN	secretary
Lloyd	NP	Lloyd
Austin	NP	Austin
said	VVD	say
it	PP	it
'	''	'
s	NNS	s
take	VV	take
it	PP	it
'	POS	'
s	JJ	s
time	NN	time
to	TO	to
take	VV	take
further	JJR	further
action	NN	action
against	IN	against
militias	NNS	militia
backed	VVN	back
by	IN	by
that	WDT	that
have	VHP	have
attacked	VVN	attack
US	PP	us
forces	VVZ	force
on	IN	on
land	NN	land
and	CC	and
at	IN	at
Sea	NP	Sea
Serv	NP	Serv
MERS	NP	MERS
he	PP	he
also	RB	also
said	VVD	say
that	IN/that	that
while	IN	while
wishing	VVG	wish
to	TO	to
avoid	VV	avoid
the	DT	the
conflict	NN	conflict
escalating	VVG	escalate
the	DT	the
US	NP	US
will	MD	will
not	RB	not
hesitate	VV	hesitate
to	TO	to
act	VV	act
the	DT	the
president	NN	president
will	MD	will
not	RB	not
tolerate	VV	tolerate
attacks	NNS	attack
on	IN	on
American	JJ	American
troops	NNS	troop
and	CC	and
neither	DT	neither
will	MD	will
I	PP	I
our	PP$	our
teammates	NNS	teammate
were	VBD	be
killed	VVN	kill
by	IN	by
radical	JJ	radical
militias	NNS	militia
backed	VVN	back
by	IN	by
Iran	NP	Iran
and	CC	and
operating	VVG	operate
inside	IN	inside
Syria	NP	Syria
and	CC	and
Iraq	NP	Iraq
so	CC	so
this	DT	this
is	VBZ	be
a	DT	a
dangerous	JJ	dangerous
moment	NN	moment
in	IN	in
the	DT	the
Middle	NP	Middle
East	NP	East
we	PP	we
will	MD	will
continue	VV	continue
to	TO	to
work	VV	work
to	TO	to
avoid	VV	avoid
a	DT	a
wider	JJR	wide
conflict	NN	conflict
in	IN	in
a	DT	a
region	NN	region
but	CC	but
we	PP	we
will	MD	will
take	VV	take
all	DT	all
necessary	JJ	necessary
actions	NNS	action
to	TO	to
defend	VV	defend
the	DT	the
United	NP	United
States	NP	States
our	PP$	our
interest	NN	interest
and	CC	and
our	PP$	our
people	NNS	people
and	CC	and
we	PP	we
will	MD	will
respond	VV	respond
when	WRB	when
we	PP	we
choose	VVP	choose
where	WRB	where
we	PP	we
choose	VVP	choose
and	CC	and
how	WRB	how
we	PP	we
choose	VVP	choose
let	VV	let
'	''	'
s	NNS	s
look	VVP	look
at	IN	at
this	DT	this
with	IN	with
Bradley	NP	Bradley
Bowman	NP	Bowman
who	WP	who
'	POS	'
s	JJ	s
senior	JJ	senior
director	NN	director
of	IN	of
the	DT	the
center	NN	center
on	IN	on
Military	JJ	military
and	CC	and
political	JJ	political
