let	NN	let
'	POS	'
s	NNS	s
talk	VVP	talk
now	RB	now
to	TO	to
Tark	NP	Tark
abum	NP	abum
he	PP	he
'	POS	'
s	NN	S
outside	IN	outside
gaza	NP	Gaza
'	POS	'
s	JJ	s
largest	JJS	large
remaining	VVG	remain
health	NN	health
facility	NN	facility
the	DT	the
alaxa	NN	alaxa
hospital	NN	hospital
in	IN	in
darab	NP	darab
Bala	NP	Bala
T	NN	T
so	IN	so
the	DT	the
injured	VVN	injure
from	IN	from
the	DT	the
strikes	NNS	strike
in	IN	in
nerat	NN	nerat
have	VHP	have
been	VBN	be
taken	VVN	take
to	TO	to
alaxa	NN	alaxa
hospital	NN	hospital
where	WRB	where
you	PP	you
are	VBP	be
talk	VV	talk
us	PP	us
through	IN	through
the	DT	the
conditions	NNS	condition
there	RB	there
well	RB	well
as	IN	as
you	PP	you
'	POS	'
ve	RB	ve
been	VBN	be
saying	VVG	say
Meen	JJ	Meen
uh	UH	uh
air	NN	air
strikes	NNS	strike
continue	VVP	continue
to	TO	to
Target	NP	Target
Palestinians	NPS	Palestinians
from	IN	from
the	DT	the
north	NN	north
to	TO	to
the	DT	the
south	NN	south
of	IN	of
the	DT	the
strip	NN	strip
as	IN	as
the	DT	the
focus	NN	focus
of	IN	of
the	DT	the
Israeli	JJ	Israeli
bombardment	NN	bombardment
is	VBZ	be
on	IN	on
the	DT	the
central	JJ	central
areas	NNS	area
of	IN	of
the	DT	the
territory	NN	territory
now	IN	now
we	PP	we
what	WP	what
we	PP	we
do	VVP	do
know	VV	know
is	VBZ	be
that	IN/that	that
more	JJR	more
patches	NNS	patch
of	IN	of
casualties	NNS	casualty
have	VHP	have
turned	VVN	turn
up	RP	up
to	TO	to
act	VV	act
a	DT	a
hospital	NN	hospital
to	TO	to
get	VV	get
medical	JJ	medical
treatment	NN	treatment
as	IN	as
we	PP	we
'	POS	'
ve	RB	ve
been	VBN	be
every	DT	every
day	NN	day
touring	VVG	tour
inside	IN	inside
the	DT	the
department	NN	department
of	IN	of
the	DT	the
hospital	NN	hospital
what	WP	what
we	PP	we
see	VVP	see
every	DT	every
day	NN	day
is	VBZ	be
incredibly	RB	incredibly
and	CC	and
obviously	RB	obviously
apocalyptic	JJ	apocalyptic
we	PP	we
saw	VVD	see
very	RB	very
overwhelmed	JJ	overwhelmed
departments	NNS	department
have	VHP	have
very	RB	very
exhausted	VVN	exhaust
medical	JJ	medical
staff	NN	staff
and	CC	and
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
they	PP	they
are	VBP	be
struggling	VVG	struggle
each	DT	each
day	NN	day
in	IN	in
order	NN	order
to	TO	to
keep	VV	keep
providing	VVG	provide
the	DT	the
minimum	JJ	minimum
rate	NN	rate
of	IN	of
Health	NP	Health
Care	NP	Care
for	IN	for
displaced	VVN	displace
and	CC	and
IND	NP	Ind
Palestinians	NPS	Palestinians
but	CC	but
but	CC	but
what	WP	what
we	PP	we
do	VVP	do
also	RB	also
observe	VV	observe
during	IN	during
the	DT	the
past	JJ	past
casualties	NNS	casualty
that	IN/that	that
the	DT	the
vast	JJ	vast
majority	NN	majority
of	IN	of
them	PP	them
were	VBD	be
young	JJ	young
children	NNS	child
one	CD	one
of	IN	of
the	DT	the
latest	JJS	late
attacks	NNS	attack
that	WDT	that
were	VBD	be
that	DT	that
was	VBD	be
carried	VVN	carry
out	RP	out
on	IN	on
the	DT	the
an	DT	an
on	IN	on
the	DT	the
alage	NN	alage
refugee	NN	refugee
camp	NN	camp
has	VHZ	have
injured	VVN	injure
at	IN	at
least	JJS	least
four	CD	four
Palestinians	NNS	Palestinian
children	NNS	child
who	WP	who
are	VBP	be
right	RB	right
now	RB	now
uh	UH	uh
getting	VVG	get
a	DT	a
kind	NN	kind
of	IN	of
surgery	NN	surgery
inside	IN	inside
the	DT	the
hospital	NN	hospital
some	DT	some
of	IN	of
them	PP	them
have	VHP	have
been	VBN	be
forced	VVN	force
to	TO	to
be	VB	be
amputated	VVN	amputate
due	RB	due
to	TO	to
the	DT	the
critical	JJ	critical
injury	NN	injury
resulted	VVN	result
from	IN	from
a	DT	a
drone	NN	drone
attack	NN	attack
on	IN	on
them	PP	them
as	IN	as
they	PP	they
were	VBD	be
playing	VVG	play
on	IN	on
the	DT	the
roof	NN	roof
of	IN	of
their	PP$	their
residential	JJ	residential
how	WRB	how
so	RB	so
obviously	RB	obviously
Al	NP	Al
AA	NN	aa
hospital	NN	hospital
is	VBZ	be
still	RB	still
parly	RB	parly
functional	JJ	functional
it	PP	it
'	''	'
s	VVG	s
one	CD	one
of	IN	of
the	DT	the
mainly	RB	mainly
operational	JJ	operational
hospitals	NNS	hospital
on	IN	on
the	DT	the
ground	NN	ground
they	PP	they
are	VBP	be
they	PP	they
are	VBP	be
also	RB	also
getting	VVG	get
injuries	NNS	injury
from	IN	from
different	JJ	different
areas	NNS	area
in	IN	in
the	DT	the
central	JJ	central
governate	NN	governate
of	IN	of
the	DT	the
street	NN	street
from	IN	from
alage	NN	alage
from	IN	from
anarat	NN	anarat
alongside	IN	alongside
from	IN	from
MAA	NP	MAA
town	NN	town
and	CC	and
they	PP	they
are	VBP	be
also	RB	also
responsible	JJ	responsible
for	IN	for
providing	VVG	provide
medical	JJ	medical
care	NN	care
right	RB	right
now	RB	now
for	IN	for
more	JJR	more
than	IN	than
700	CD	@card@
,	,	,
000	CD	@card@
Palestinians	NNS	Palestinian
inside	IN	inside
Dar	NP	Dar
bah	NN	bah
which	WDT	which
is	VBZ	be
an	DT	an
ongoing	JJ	ongoing
turmoil	NN	turmoil
especially	RB	especially
that	IN/that	that
Israel	NP	Israel
has	VHZ	have
continued	VVN	continue
to	TO	to
ban	VV	ban
the	DT	the
entry	NN	entry
of	IN	of
medical	JJ	medical
supplies	NNS	supply
with	IN	with
sufficient	JJ	sufficient
amounts	NNS	amount
for	IN	for
the	DT	the
medical	JJ	medical
sector	NN	sector
in	IN	in
order	NN	order
to	TO	to
help	VV	help
them	PP	them
to	TO	to
continue	VV	continue
provide	VV	provide
medical	JJ	medical
services	NNS	service
for	IN	for
injured	JJ	injured
Palestinians	NPS	Palestinians
B	NN	B
also	RB	also
as	IN	as
we	PP	we
'	POS	'
ve	RB	ve
been	VBN	be
hearing	VVG	hear
from	IN	from
some	DT	some
medical	JJ	medical
officials	NNS	official
they	PP	they
'	POS	'
ve	RB	ve
been	VBN	be
saying	VVG	say
that	IN/that	that
as	RB	as
long	RB	long
as	IN	as
there	EX	there
'	''	'
s	NNS	s
going	VVG	go
to	TO	to
be	VB	be
ongoing	JJ	ongoing
soaring	VVG	soar
of	IN	of
casualties	NNS	casualty
among	IN	among
civilians	NNS	civilian
it	PP	it
will	MD	will
add	VV	add
more	JJR	more
Mist	NP	Mist
misery	NN	misery
for	IN	for
the	DT	the
medical	JJ	medical
conditions	NNS	condition
inside	IN	inside
Al	NP	Al
AA	NN	aa
Hospital	NN	hospital
which	WDT	which
also	RB	also
is	VBZ	be
struggling	VVG	struggle
with	IN	with
the	DT	the
Deep	JJ	deep
shortage	NN	shortage
of	IN	of
the	DT	the
fuel	NN	fuel
supplies	VVZ	supply
uh	UH	uh
which	WDT	which
will	MD	will
impact	VV	impact
negatively	RB	negatively
on	IN	on
the	DT	the
ability	NN	ability
of	IN	of
Medical	NP	Medical
Teams	NNS	team
continue	VVP	continue
operating	VVG	operate
as	IN	as
will	NN	will
mine	NN	mine
and	CC	and
T	NN	T
we	PP	we
we	PP	we
'	POS	'
ve	RB	ve
been	VBN	be
talking	VVG	talk
mostly	RB	mostly
about	IN	about
Central	NP	Central
Gaza	NP	Gaza
and	CC	and
Southern	NP	Southern
Gaza	NP	Gaza
the	DT	the
problems	NNS	problem
ongoing	JJ	ongoing
also	RB	also
in	IN	in
the	DT	the
north	NN	north
there	EX	there
have	VHP	have
been	VBN	be
more	JJR	more
strikes	NNS	strike
there	RB	there
do	VVP	do
we	PP	we
know	VV	know
where	WRB	where
the	DT	the
injured	JJ	injured
are	VBP	be
being	VBG	be
taken	VVN	take
to	TO	to
well	RB	well
the	DT	the
northern	JJ	northern
part	NN	part
of	IN	of
Gaza	NP	Gaza
has	VHZ	have
been	VBN	be
under	IN	under
wide	JJ	wide
and	CC	and
intensive	JJ	intensive
air	NN	air
strikes	NNS	strike
but	CC	but
being	VBG	be
carried	VVN	carry
out	RP	out
by	IN	by
the	DT	the
Israeli	JJ	Israeli
fight	NN	fight
hgs	NNS	hgs
and	CC	and
also	RB	also
artillery	NN	artillery
artillery	NN	artillery
units	NNS	unit
on	IN	on
the	DT	the
ground	NN	ground
where	WRB	where
more	JJR	more
casualties	NNS	casualty
have	VHP	have
been	VBN	be
arriving	VVG	arrive
to	TO	to
the	DT	the
Baptist	JJ	Baptist
Hospital	NN	hospital
which	WDT	which
is	VBZ	be
an	DT	an
Arab	JJ	Arab
a	DT	a
hospital	NN	hospital
that	WDT	that
had	VHD	have
been	VBN	be
widely	RB	widely
uh	UH	uh
operating	VVG	operate
on	IN	on
the	DT	the
ground	NN	ground
with	IN	with
a	DT	a
very	RB	very
limited	JJ	limited
medical	JJ	medical
capacity	NN	capacity
and	CC	and
very	RB	very
deep	JJ	deep
shortage	NN	shortage
of	IN	of
Essential	JJ	essential
Medical	NP	Medical
Supplies	NNS	supply
there	RB	there
we	PP	we
'	POS	'
ve	RB	ve
been	VBN	be
speaking	VVG	speak
to	TO	to
uh	UH	uh
doctors	NNS	doctor
inside	IN	inside
the	DT	the
hospital	NN	hospital
they	PP	they
'	POS	'
ve	RB	ve
been	VBN	be
saying	VVG	say
that	DT	that
day	NN	day
by	IN	by
day	NN	day
we	PP	we
'	POS	'
ve	RB	ve
been	VBN	be
getting	VVG	get
different	JJ	different
sorts	NNS	sort
of	IN	of
casualties	NNS	casualty
different	JJ	different
children	NNS	child
women	NNS	woman
elderly	JJ	elderly
people	NNS	people
and	CC	and
men	NNS	man
being	VBG	be
critically	RB	critically
wounded	VVN	wound
and	CC	and
they	PP	they
are	VBP	be
in	IN	in
a	DT	a
very	RB	very
desperate	JJ	desperate
need	NN	need
for	IN	for
advanced	JJ	advanced
surgeries	NNS	surgery
that	WDT	that
cannot	MD	can
be	VB	be
clearly	RB	clearly
uh	UH	uh
being	VBG	be
carried	VVN	carry
out	RB	out
and	CC	and
being	VBG	be
also	RB	also
implemented	VVN	implement
inside	IN	inside
these	DT	these
hospitals	NNS	hospital
and	CC	and
they	PP	they
are	VBP	be
in	IN	in
a	DT	a
very	RB	very
desperate	JJ	desperate
need	NN	need
for	IN	for
having	VHG	have
a	DT	a
medical	JJ	medical
referral	NN	referral
to	TO	to
be	VB	be
transferred	VVN	transfer
appro	NN	appro
outside	IN	outside
the	DT	the
strip	NN	strip
in	IN	in
order	NN	order
to	TO	to
get	VV	get
uh	UH	uh
medical	JJ	medical
uh	UH	uh
recovery	NN	recovery
but	CC	but
the	DT	the
the	DT	the
situation	NN	situation
there	RB	there
in	IN	in
the	DT	the
north	NN	north
specifically	RB	specifically
is	VBZ	be
beyond	IN	beyond
imagination	NN	imagination
there	EX	there
is	VBZ	be
ongoing	JJ	ongoing
a	DT	a
sign	NN	sign
of	IN	of
a	DT	a
starvation	NN	starvation
ongoing	JJ	ongoing
Israeli	JJ	Israeli
attacks	NNS	attack
on	IN	on
residential	JJ	residential
houses	NNS	house
civil	JJ	civil
infrastructure	NN	infrastructure
and	CC	and
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
families	NNS	family
there	RB	there
as	IN	as
we	PP	we
'	POS	'
ve	RB	ve
been	VBN	be
hearing	VVG	hear
from	IN	from
them	PP	them
they	PP	they
are	VBP	be
forced	VVN	force
to	TO	to
leave	VV	leave
from	IN	from
neighborhoods	NNS	neighborhood
the	DT	the
other	JJ	other
looking	VVG	look
for	IN	for
some	DT	some
sort	NN	sort
of	IN	of
safety	NN	safety
but	CC	but
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
mine	NN	mine
people	NNS	people
there	EX	there
are	VBP	be
really	RB	really
clingy	JJ	clingy
to	TO	to
stay	VV	stay
in	IN	in
their	PP$	their
Homeland	NN	homeland
and	CC	and
to	TO	to
stay	VV	stay
in	IN	in
their	PP$	their
houses	NNS	house
and	CC	and
they	PP	they
are	VBP	be
saying	VVG	say
that	IN/that	that
there	EX	there
are	VBP	be
some	DT	some
of	IN	of
their	PP$	their
family	NN	family
members	NNS	member
being	VBG	be
wounded	VVN	wound
and	CC	and
they	PP	they
are	VBP	be
right	RB	right
now	RB	now
getting	VVG	get
a	DT	a
treatment	NN	treatment
on	IN	on
the	DT	the
floor	NN	floor
inside	IN	inside
the	DT	the
Baptist	JJ	Baptist
Hospital	NN	hospital
while	IN	while
the	DT	the
vast	JJ	vast
majority	NN	majority
of	IN	of
hospitals	NNS	hospital
including	VVG	include
asifa	NN	asifa
hospital	NN	hospital
kamalan	NN	kamalan
and	CC	and
the	DT	the
Indonesian	JJ	Indonesian
Hospital	NN	hospital
in	IN	in
the	DT	the
north	NN	north
of	IN	of
this	DT	this
strip	NN	strip
are	VBP	be
perly	RB	perly
functional	JJ	functional
due	RB	due
to	TO	to
the	DT	the
Israeli	JJ	Israeli
great	JJ	great
Devastation	NN	devastation
and	CC	and
destruction	NN	destruction
being	VBG	be
caused	VVN	cause
when	WRB	when
when	WRB	when
they	PP	they
have	VHP	have
been	VBN	be
multiple	JJ	multiple
storms	NNS	storm
by	IN	by
the	DT	the
Israeli	JJ	Israeli
Army	NN	army
in	IN	in
the	DT	the
initial	JJ	initial
months	NNS	month
of	IN	of
the	DT	the
Israeli	JJ	Israeli
incursion	NN	incursion
for	IN	for
the	DT	the
nor	CC	nor
part	NN	part
of	IN	of
the	DT	the
strip	NN	strip
so	RB	so
from	IN	from
the	DT	the
north	NN	north
through	IN	through
the	DT	the
south	JJ	south
missoury	NN	missoury
is	VBZ	be
escalating	VVG	escalate
as	IN	as
there	EX	there
is	VBZ	be
no	RB	no
any	DT	any
urgent	JJ	urgent
medical	JJ	medical
intervention	NN	intervention
being	VBG	be
carried	VVN	carry
out	RP	out
till	IN	till
now	RB	now
M	NN	M
okay	RB	okay
thank	VV	thank
you	PP	you
for	IN	for
that	DT	that
update	NN	update
tar	NN	tar
Abu	NP	Abu
AUM	NP	AUM
there	RB	there
for	IN	for
us	PP	us
at	IN	at
the	DT	the
AL	NP	al
AXA	NP	Axa
Hospital	NP	Hospital
make	VVP	make
sure	JJ	sure
to	TO	to
subscribe	VV	subscribe
to	TO	to
our	PP$	our
channel	NN	channel
to	TO	to
get	VV	get
the	DT	the
latest	JJS	late
news	NN	news
from	IN	from
Al	NP	Al
jazer	NP	jazer
