well	RB	well
US	NP	US
Secretary	NP	Secretary
of	IN	of
State	NP	State
Anthony	NP	Anthony
blinkin	NN	blinkin
has	VHZ	have
arrived	VVN	arrive
in	IN	in
Saudi	NP	Saudi
Arabia	NP	Arabia
for	IN	for
talks	NNS	talk
on	IN	on
Israel	NP	Israel
'	POS	'
s	JJ	s
war	NN	war
on	IN	on
Gaza	NP	Gaza
he	PP	he
will	MD	will
be	VB	be
discussing	VVG	discuss
efforts	NNS	effort
to	TO	to
secure	VV	secure
a	DT	a
ceasefire	NN	ceasefire
and	CC	and
more	JJR	more
Aid	NP	Aid
deliveries	NNS	delivery
to	TO	to
the	DT	the
strip	NN	strip
this	DT	this
is	VBZ	be
his	PP$	his
sixth	JJ	sixth
tour	NN	tour
of	IN	of
the	DT	the
region	NN	region
since	IN	since
October	NP	October
he	PP	he
'	POS	'
s	NN	S
expected	VVD	expect
to	TO	to
head	VV	head
to	TO	to
Egypt	NP	Egypt
and	CC	and
Israel	NP	Israel
next	JJ	next
for	IN	for
more	JJR	more
talks	NNS	talk
let	VVD	let
'	''	'
s	NNS	s
bring	VVP	bring
in	IN	in
Al	NP	Al
jaaz	NP	jaaz
senior	JJ	senior
political	JJ	political
analyst	NN	analyst
Maran	NP	Maran
bashara	NP	Bashara
let	NN	let
'	POS	'
s	JJ	s
start	NN	start
with	IN	with
Lincoln	NP	Lincoln
'	POS	'
s	NNS	s
visit	VVP	visit
his	PP$	his
sixth	JJ	sixth
visit	NN	visit
to	TO	to
the	DT	the
region	NN	region
since	IN	since
October	NP	October
does	VVZ	do
he	PP	he
genuin	NN	genuin
believe	VVP	believe
that	IN/that	that
he	PP	he
can	MD	can
make	VV	make
any	DT	any
difference	NN	difference
given	VVN	give
what	WP	what
he	PP	he
'	POS	'
s	NN	S
achieved	VVD	achieve
so	RB	so
so	IN	so
far	RB	far
which	WDT	which
is	VBZ	be
nothing	NN	nothing
you	PP	you
know	VVP	know
you	PP	you
wonder	VVP	wonder
right	RB	right
one	CD	one
wonders	NNS	wonder
because	IN	because
on	IN	on
the	DT	the
one	CD	one
hand	NN	hand
one	CD	one
can	MD	can
see	VV	see
how	WRB	how
uh	UH	uh
the	DT	the
United	NP	United
States	NPS	States
the	DT	the
Biden	NP	Biden
Administration	NP	Administration
is	VBZ	be
kind	NN	kind
of	IN	of
playing	VVG	play
it	PP	it
both	CC	both
ways	NNS	way
trying	VVG	try
to	TO	to
have	VH	have
it	PP	it
its	PP$	its
cake	NN	cake
and	CC	and
eat	VV	eat
it	PP	it
too	RB	too
it	PP	it
'	POS	'
s	NN	S
both	CC	both
trying	VVG	try
to	TO	to
maintain	VV	maintain
some	DT	some
distance	NN	distance
from	IN	from
the	DT	the
Netanyahu	NP	Netanyahu
government	NN	government
while	IN	while
providing	VVG	provide
unconditional	JJ	unconditional
support	NN	support
to	TO	to
the	DT	the
Israeli	JJ	Israeli
government	NN	government
so	RB	so
so	RB	so
you	PP	you
can	MD	can
see	VV	see
that	IN/that	that
they	PP	they
are	VBP	be
sort	RB	sort
of	IN	of
playing	VVG	play
it	PP	it
both	CC	both
ways	NNS	way
and	CC	and
it	PP	it
'	POS	'
s	NN	S
important	JJ	important
to	TO	to
continue	VV	continue
to	TO	to
play	VV	play
The	DT	the
Diplomatic	JJ	diplomatic
card	NN	card
because	IN	because
that	WDT	that
helps	VVZ	help
deflect	VV	deflect
from	IN	from
the	DT	the
real	JJ	real
tragedy	NN	tragedy
that	RB	that
'	POS	'
s	JJ	s
unraveling	NN	unraveling
in	IN	in
Gaza	NP	Gaza
so	RB	so
perhaps	RB	perhaps
that	DT	that
is	VBZ	be
the	DT	the
task	NN	task
the	DT	the
task	NN	task
is	VBZ	be
not	RB	not
to	TO	to
save	VV	save
the	DT	the
people	NNS	people
in	IN	in
Gaza	NP	Gaza
the	DT	the
task	NN	task
is	VBZ	be
