well	RB	well
as	IN	as
we	PP	we
mentioned	VVD	mention
us	PP	us
National	NP	National
Security	NP	Security
adviser	NN	adviser
Jake	NP	Jake
Sullivan	NP	Sullivan
'	POS	'
s	NN	S
in	IN	in
Israel	NP	Israel
he	PP	he
'	POS	'
s	NN	S
also	RB	also
going	VVG	go
to	TO	to
be	VB	be
meeting	VVG	meet
Palestinian	JJ	Palestinian
Authority	NP	Authority
president	NN	president
mmod	NN	mmod
abas	NNS	aba
in	IN	in
the	DT	the
coming	VVG	come
hours	NNS	hour
going	VVG	go
to	TO	to
bring	VV	bring
in	IN	in
Marwan	NP	Marwan
bushard	NP	Bushard
alzer	NP	alzer
'	POS	'
s	JJ	s
senior	JJ	senior
political	JJ	political
analyst	NN	analyst
so	RB	so
with	IN	with
regard	NN	regard
to	TO	to
Sullivan	NP	Sullivan
in	IN	in
Israel	NP	Israel
first	JJ	first
of	IN	of
all	DT	all
he	PP	he
made	VVD	make
a	DT	a
phrase	NN	phrase
I	PP	I
'	POS	'
m	NN	m
I	NP	I
'	POS	'
m	NN	m
just	RB	just
looking	VVG	look
at	IN	at
some	DT	some
of	IN	of
the	DT	the
statements	NNS	statement
that	IN/that	that
he	PP	he
he	PP	he
came	VVD	come
out	RP	out
with	IN	with
uh	UH	uh
in	IN	in
a	DT	a
press	NN	press
conference	NN	conference
he	PP	he
said	VVD	say
we	PP	we
we	PP	we
agree	VVP	agree
that	IN/that	that
the	DT	the
fight	NN	fight
against	IN	against
Hamas	NP	Hamas
will	MD	will
take	VV	take
months	NNS	month
in	IN	in
phases	NNS	phase
now	RB	now
I	NP	I
'	POS	'
m	NN	m
quite	RB	quite
interested	JJ	interested
about	IN	about
the	DT	the
fact	NN	fact
that	IN/that	that
he	PP	he
'	POS	'
s	NN	S
put	VVD	put
in	IN	in
that	DT	that
line	NN	line
in	IN	in
phases	NNS	phase
what	WDT	what
your	PP$	your
assessment	NN	assessment
of	IN	of
that	WDT	that
are	VBP	be
we	PP	we
seeing	VVG	see
some	DT	some
sort	NN	sort
of	IN	of
agreement	NN	agreement
between	IN	between
Israel	NP	Israel
and	CC	and
the	DT	the
US	NP	US
that	IN/that	that
the	DT	the
nature	NN	nature
