let	NN	let
'	POS	'
s	NNS	s
go	VVP	go
live	VV	live
to	TO	to
our	PP$	our
correspondent	NN	correspondent
on	IN	on
the	DT	the
ground	NN	ground
hanim	NP	hanim
Mahmud	NP	Mahmud
who	WP	who
'	POS	'
s	NNS	s
live	VVP	live
from	IN	from
Rafa	NP	Rafa
so	IN	so
Israel	NP	Israel
has	VHZ	have
said	VVN	say
it	PP	it
would	MD	would
open	VV	open
the	DT	the
IRS	NP	IRS
Crossing	NN	crossing
into	IN	into
Northern	NP	Northern
Gaza	NP	Gaza
what	WP	what
'	POS	'
s	NN	S
the	DT	the
latest	JJS	late
on	IN	on
that	DT	that
honey	NN	honey
and	CC	and
how	WRB	how
much	RB	much
Aid	NP	Aid
has	VHZ	have
gone	VVN	go
in	RP	in
in	IN	in
the	DT	the
last	JJ	last
few	JJ	few
days	NNS	day
yes	NN	yes
Paul	NP	Paul
well	RB	well
so	RB	so
far	RB	far
what	WP	what
we	PP	we
'	POS	'
re	NN	re
looking	VVG	look
at	IN	at
is	VBZ	be
more	JJR	more
of	IN	of
the	DT	the
talks	NNS	talk
and	CC	and
then	RB	then
more	RBR	more
of	IN	of
theoretically	RB	theoretically
things	NNS	thing
are	VBP	be
going	VVG	go
to	TO	to
get	VV	get
better	RBR	well
hopefully	RB	hopefully
within	IN	within
the	DT	the
coming	VVG	come
but	CC	but
in	IN	in
terms	NNS	term
of	IN	of
practicality	NN	practicality
nothing	NN	nothing
on	IN	on
the	DT	the
ground	NN	ground
is	VBZ	be
significant	JJ	significant
nothing	NN	nothing
has	VHZ	have
it	PP	it
changed	VVN	change
within	IN	within
the	DT	the
past	JJ	past
few	JJ	few
days	NNS	day
and	CC	and
and	CC	and
the	DT	the
fact	NN	fact
that	IN/that	that
we	PP	we
'	POS	'
re	NN	re
still	RB	still
seeing	VVG	see
uh	UH	uh
people	NNS	people
are	VBP	be
struggling	VVG	struggle
on	IN	on
daily	JJ	daily
basis	NN	basis
here	RB	here
overcrowded	VVD	overcrowd
southern	JJ	southern
part	NN	part
of	IN	of
this	DT	this
trip	NN	trip
to	TO	to
find	VV	find
uh	UH	uh
basic	JJ	basic
supplies	NNS	supply
food	NN	food
supplies	NNS	supply
and	CC	and
survival	NN	survival
uh	UH	uh
items	NNS	item
is	VBZ	be
just	RB	just
an	DT	an
indication	NN	indication
that	IN/that	that
nothing	NN	nothing
uh	UH	uh
significant	JJ	significant
happened	VVN	happen
within	IN	within
uh	UH	uh
the	DT	the
past	JJ	past
weeks	NNS	week
and	CC	and
uh	UH	uh
the	DT	the
fact	NN	fact
that	IN/that	that
there	EX	there
only	RB	only
uh	UH	uh
a	DT	a
tricle	NN	tricle
amount	NN	amount
of	IN	of
of	IN	of
Aid	NP	Aid
has	VHZ	have
has	VHZ	have
been	VBN	be
allowed	VVN	allow
so	RB	so
far	RB	far
and	CC	and
the	DT	the
the	DT	the
miles	NNS	mile
of	IN	of
the	DT	the
tracks	NNS	track
on	IN	on
the	DT	the
other	JJ	other
side	NN	side
of	IN	of
the	DT	the
Border	NP	Border
just	RB	just
make	VV	make
it	PP	it
very	RB	very
difficult	JJ	difficult
uh	UH	uh
for	IN	for
people	NNS	people
to	TO	to
cope	VV	cope
well	RB	well
with	IN	with
the	DT	the
with	IN	with
the	DT	the
very	RB	very
difficult	JJ	difficult
living	VVG	live
conditions	NNS	condition
created	VVN	create
by	IN	by
the	DT	the
ongoing	JJ	ongoing
intense	JJ	intense
bombing	NN	bombing
campaign	NN	campaign
along	IN	along
with	IN	with
the	DT	the
restrictions	NNS	restriction
on	IN	on
the	DT	the
the	DT	the
ground	NN	ground
that	WDT	that
has	VHZ	have
so	RB	so
far	RB	far
prevented	VVN	prevent
Aid	NN	aid
workers	NNS	worker
from	IN	from
doing	VVG	do
their	PP$	their
job	NN	job
and	CC	and
delivering	VVG	deliver
delivering	VVG	deliver
much	RB	much
needed	VVD	need
uh	UH	uh
items	NNS	item
and	CC	and
Food	NN	food
Supplies	NNS	supply
to	TO	to
a	DT	a
largely	RB	largely
desperate	JJ	desperate
uh	UH	uh
population	NN	population
in	IN	in
in	IN	in
the	DT	the
northern	JJ	northern
part	NN	part
of	IN	of
Gaza	NP	Gaza
C	NP	C
is	VBZ	be
the	DT	the
situations	NNS	situation
are	VBP	be
are	VBP	be
far	RB	far
worse	JJR	bad
and	CC	and
and	CC	and
just	RB	just
right	RB	right
now	RB	now
despite	IN	despite
the	DT	the
talks	VVZ	talk
uh	UH	uh
and	CC	and
the	DT	the
uh	UH	uh
the	DT	the
Alternatives	NNS	alternative
that	WDT	that
proposed	VVD	propose
either	RB	either
by	IN	by
airdropping	VVG	airdrop
or	CC	or
or	CC	or
constructing	VVG	construct
the	DT	the
temporary	JJ	temporary
peer	NN	peer
to	TO	to
provide	VV	provide
more	JJR	more
Aid	NP	Aid
uh	UH	uh
people	NNS	people
are	VBP	be
still	RB	still
uh	UH	uh
suffering	NN	suffering
from	IN	from
a	DT	a
spread	NN	spread
of	IN	of
acute	JJ	acute
famine	NN	famine
that	IN/that	that
so	RB	so
far	RB	far
has	VHZ	have
uh	UH	uh
has	VHZ	have
caused	VVN	cause
the	DT	the
death	NN	death
of	IN	of
uh	UH	uh
uh	UH	uh
30	CD	@card@
Children	NNS	child
of	IN	of
the	DT	the
enforced	VVN	enforce
dehydration	NN	dehydration
and	CC	and
starvation	NN	starvation
now	RB	now
everything	NN	everything
sounds	VVZ	sound
really	RB	really
nice	JJ	nice
and	CC	and
and	CC	and
flowy	JJ	flowy
in	IN	in
theory	NN	theory
but	CC	but
the	DT	the
problem	NN	problem
is	VBZ	be
uh	UH	uh
on	IN	on
the	DT	the
ground	NN	ground
we	PP	we
'	POS	'
re	NN	re
talking	VVG	talk
about	IN	about
a	DT	a
situations	NNS	situation
that	WDT	that
are	VBP	be
described	VVN	describe
as	IN	as
it	PP	it
'	POS	'
s	NN	S
a	DT	a
an	DT	an
Emergency	NN	emergency
that	WDT	that
is	VBZ	be
uh	UH	uh
it	PP	it
'	POS	'
s	NNS	s
a	DT	a
crisis	NN	crisis
that	WDT	that
is	VBZ	be
above	IN	above
emergency	NN	emergency
level	NN	level
that	WDT	that
has	VHZ	have
been	VBN	be
the	DT	the
bi	NN	bi
product	NN	product
directly	RB	directly
created	VVN	create
by	IN	by
the	DT	the
intense	JJ	intense
bombing	NN	bombing
campaign	NN	campaign
and	CC	and
in	IN	in
terms	NNS	term
of	IN	of
logistics	NNS	logistic
it	PP	it
'	POS	'
s	NN	S
impossible	JJ	impossible
to	TO	to
be	VB	be
doing	VVG	do
any	DT	any
of	IN	of
Aid	NP	Aid
uh	UH	uh
food	NN	food
uh	UH	uh
delivery	NN	delivery
in	IN	in
the	DT	the
northern	JJ	northern
part	NN	part
and	CC	and
G	NN	G
city	NN	city
until	IN	until
there	EX	there
is	VBZ	be
a	DT	a
complete	JJ	complete
seize	VV	seize
fire	NN	fire
and	CC	and
insurance	NN	insurance
of	IN	of
safety	NN	safety
for	IN	for
Aid	NN	aid
workers	NNS	worker
and	CC	and
and	CC	and
Aid	NP	Aid
Seekers	NNS	seeker
uh	UH	uh
to	TO	to
receive	VV	receive
uh	UH	uh
much	RB	much
needed	VVN	need
items	NNS	item
so	IN	so
no	DT	no
changes	NNS	change
when	WRB	when
it	PP	it
comes	VVZ	come
to	TO	to
the	DT	the
humanitarian	JJ	humanitarian
situation	NN	situation
what	WP	what
about	IN	about
the	DT	the
fighting	VVG	fight
honey	NN	honey
what	WP	what
'	POS	'
s	NN	S
the	DT	the
latest	JJS	late
on	IN	on
that	WDT	that
and	CC	and
well	RB	well
the	DT	the
fighting	NN	fighting
continues	VVZ	continue
and	CC	and
the	DT	the
air	NN	air
Air	NN	air
Raids	NNS	raid
continue	VVP	continue
and	CC	and
air	NN	air
strikes	NNS	strike
continue	VVP	continue
to	TO	to
pound	VV	pound
across	IN	across
the	DT	the
central	JJ	central
area	NN	area
and	CC	and
and	CC	and
the	DT	the
City	NN	city
of	IN	of
unit	NN	unit
in	IN	in
the	DT	the
northern	JJ	northern
part	NN	part
in	IN	in
Gaza	NP	Gaza
City	NP	City
and	CC	and
it	PP	it
'	POS	'
s	VVG	s
it	PP	it
'	POS	'
s	NN	S
directly	RB	directly
linked	VVN	link
to	TO	to
what	WP	what
'	POS	'
s	NNS	s
going	VVG	go
on	IN	on
more	JJR	more
air	NN	air
strikes	VVZ	strike
more	JJR	more
attacks	NNS	attack
are	VBP	be
leading	VVG	lead
to	TO	to
more	JJR	more
obstruction	NN	obstruction
of	IN	of
a	DT	a
humanitarian	JJ	humanitarian
Aid	NN	aid
the	DT	the
whole	JJ	whole
uh	UH	uh
a	DT	a
a	DT	a
chain	NN	chain
of	IN	of
events	NNS	event
have	VHP	have
led	VVN	lead
into	IN	into
these	DT	these
catastrophic	JJ	catastrophic
situations	NNS	situation
and	CC	and
now	RB	now
with	IN	with
the	DT	the
shattered	JJ	shattered
sense	NN	sense
of	IN	of
of	IN	of
Safety	NP	Safety
and	CC	and
Security	NP	Security
right	NN	right
after	IN	after
the	DT	the
attacks	NNS	attack
on	IN	on
the	DT	the
wck	JJ	wck
employees	NNS	employee
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
and	CC	and
donors	NNS	donor
and	CC	and
volunteers	NNS	volunteer
and	CC	and
Aid	NN	aid
workers	NNS	worker
of	IN	of
the	DT	the
gr	NN	Gr
are	VBP	be
very	RB	very
discouraged	VVN	discourage
unless	IN	unless
there	EX	there
is	VBZ	be
Assurance	NP	Assurance
of	IN	of
safety	NN	safety
for	IN	for
them	PP	them
to	TO	to
continue	VV	continue
working	VVG	work
uh	UH	uh
the	DT	the
one	CD	one
and	CC	and
as	RB	as
long	RB	long
as	IN	as
we	PP	we
have	VHP	have
more	JJR	more
Air	NP	Air
Raids	NNS	raid
continue	VVP	continue
to	TO	to
happen	VV	happen
and	CC	and
not	RB	not
nothing	NN	nothing
is	VBZ	be
going	VVG	go
to	TO	to
change	VV	change
more	JJR	more
people	NNS	people
are	VBP	be
being	VBG	be
injured	VVN	injure
that	IN/that	that
put	VVN	put
a	DT	a
pressure	NN	pressure
on	IN	on
hospitals	NNS	hospital
in	IN	in
the	DT	the
central	JJ	central
area	NN	area
for	IN	for
example	NN	example
we	PP	we
have	VHP	have
only	RB	only
one	CD	one
health	NN	health
facility	NN	facility
that	WDT	that
is	VBZ	be
semi	NN	semi
operational	JJ	operational
right	NN	right
now	RB	now
and	CC	and
the	DT	the
fact	NN	fact
that	IN/that	that
it	PP	it
has	VHZ	have
turned	VVN	turn
into	IN	into
more	JJR	more
of	IN	of
a	DT	a
refugee	NN	refugee
camp	NN	camp
because	IN	because
of	IN	of
the	DT	the
thousand	CD	thousand
of	IN	of
people	NNS	people
Sheltering	VVG	shelter
uh	UH	uh
inside	RB	inside
and	CC	and
has	VHZ	have
been	VBN	be
uh	UH	uh
within	IN	within
the	DT	the
past	JJ	past
few	JJ	few
days	NNS	day
a	DT	a
site	NN	site
of	IN	of
attacks	NNS	attack
as	IN	as
well	RB	well
where	WRB	where
in	IN	in
journalist	NN	journalist
and	CC	and
and	CC	and
and	CC	and
patients	NNS	patient
and	CC	and
injuries	NNS	injury
were	VBD	be
uh	UH	uh
killed	VVN	kill
inside	IN	inside
the	DT	the
courtyard	NN	courtyard
of	IN	of
the	DT	the
hospital	NN	hospital
on	IN	on
top	NN	top
of	IN	of
that	WDT	that
the	DT	the
insufficient	JJ	insufficient
medical	JJ	medical
staff	NN	staff
it	PP	it
just	RB	just
making	VVG	make
it	PP	it
very	RB	very
difficult	JJ	difficult
the	DT	the
more	JJR	more
bombings	NNS	bombing
the	DT	the
more	RBR	more
we	PP	we
'	''	'
re	IN	re
seeing	VVG	see
difficult	JJ	difficult
conditions	NNS	condition
that	WDT	that
created	VVD	create
on	IN	on
the	DT	the
ground	NN	ground
that	IN/that	that
going	VVG	go
to	TO	to
prevent	VV	prevent
anything	NN	anything
meaningful	JJ	meaningful
to	TO	to
change	VV	change
uh	UH	uh
uh	UH	uh
the	DT	the
course	NN	course
of	IN	of
people	NNS	people
'	POS	'
s	NN	S
life	NN	life
across	IN	across
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
yeah	RB	yeah
difficult	JJ	difficult
conditions	NNS	condition
for	IN	for
the	DT	the
people	NNS	people
of	IN	of
Gaza	NP	Gaza
no	DT	no
doubt	NN	doubt
thank	VVP	thank
you	PP	you
so	RB	so
much	JJ	much
honey	NN	honey
for	IN	for
the	DT	the
update	NN	update
that	RB	that
'	POS	'
s	JJ	s
Al	NP	Al
jair	NN	jair
is	VBZ	be
hany	NP	hany
Mahmud	NP	Mahmud
live	VVP	live
in	IN	in
Rafa	NP	Rafa
