let	NN	let
'	POS	'
s	NNS	s
bring	VVP	bring
in	IN	in
Glenn	NP	Glenn
Carl	NP	Carl
he	PP	he
is	VBZ	be
a	DT	a
former	JJ	former
deputy	JJ	deputy
National	NP	National
Intelligence	NP	Intelligence
officer	NN	officer
for	IN	for
transnational	JJ	transnational
threats	NNS	threat
for	IN	for
the	DT	the
CIA	NP	CIA
he	PP	he
joins	VVZ	join
us	PP	us
now	RB	now
from	IN	from
Boston	NP	Boston
Glenn	NP	Glenn
remarkably	RB	remarkably
Kirby	NP	Kirby
literally	RB	literally
just	RB	just
said	VVD	say
that	IN/that	that
he	PP	he
didn	NNS	didn
'	POS	'
t	NN	t
believe	VVP	believe
there	EX	there
were	VBD	be
any	DT	any
signs	NNS	sign
an	DT	an
escalation	NN	escalation
is	VBZ	be
imminent	JJ	imminent
in	IN	in
the	DT	the
region	NN	region
although	IN	although
what	WP	what
'	POS	'
s	NN	S
happened	VVD	happen
in	IN	in
the	DT	the
last	JJ	last
24	CD	@card@
hours	NNS	hour
doesn	NN	doesn
'	POS	'
t	NN	t
help	NN	help
what	WP	what
what	WP	what
did	VVD	do
you	PP	you
make	VVP	make
of	IN	of
that	IN/that	that
well	RB	well
of	IN	of
course	NN	course
there	EX	there
were	VBD	be
fascinating	JJ	fascinating
comments	VVZ	comment
uh	UH	uh
what	WP	what
I	PP	I
took	VVD	take
his	PP$	his
statement	NN	statement
about	RB	about
not	RB	not
any	DT	any
signs	NNS	sign
to	TO	to
mean	VV	mean
was	VBD	be
a	DT	a
rather	RB	rather
specific	JJ	specific
um	JJ	um
illusion	NN	illusion
to	TO	to
what	WP	what
I	PP	I
believe	VVP	believe
would	MD	would
be	VB	be
there	EX	there
are	VBP	be
no	DT	no
signs	NNS	sign
from	IN	from
the	DT	the
intelligence	NN	intelligence
collected	VVN	collect
from	IN	from
the	DT	the
intelligence	NN	intelligence
Community	NN	community
the	DT	the
military	NN	military
and	CC	and
the	DT	the
Diplomatic	JJ	diplomatic
community	NN	community
of	IN	of
the	DT	the
United	NP	United
States	NP	States
that	IN/that	that
there	EX	there
are	VBP	be
any	DT	any
counter	NN	counter
steps	VVZ	step
uh	UH	uh
in	IN	in
the	DT	the
works	VVZ	work
uh	UH	uh
the	DT	the
larger	JJR	large
assessment	NN	assessment
that	IN/that	that
there	EX	there
is	VBZ	be
not	RB	not
anything	NN	anything
that	WDT	that
has	VHZ	have
happened	VVN	happen
or	CC	or
appears	VVZ	appear
to	TO	to
be	VB	be
in	IN	in
the	DT	the
works	NNS	work
I	PP	I
think	VVP	think
is	VBZ	be
true	JJ	true
for	IN	for
the	DT	the
moment	NN	moment
I	PP	I
think	VVP	think
that	IN/that	that
it	PP	it
'	POS	'
s	NN	S
a	DT	a
sound	JJ	sound
assessment	NN	assessment
that	IN/that	that
to	TO	to
state	NN	state
that	IN/that	that
all	PDT	all
the	DT	the
parties	NNS	party
which	WDT	which
would	MD	would
be	VB	be
in	IN	in
this	DT	this
instance	NN	instance
Iran	NP	Iran
um	NN	um
hisbah	NP	hisbah
Hamas	NP	Hamas
and	CC	and
Israel	NP	Israel
um	NNS	um
continue	VVP	continue
to	TO	to
wish	VV	wish
to	TO	to
avoid	VV	avoid
a	DT	a
generalization	NN	generalization
an	DT	an
expansion	NN	expansion
of	IN	of
the	DT	the
of	IN	of
the	DT	the
war	NN	war
in	IN	in
Gaza	NP	Gaza
into	IN	into
a	DT	a
regional	JJ	regional
War	NN	war
but	CC	but
um	JJ	um
Mr	NP	Mr
Kirby	NP	Kirby
didn	NP	didn
'	POS	'
t	NN	t
address	VV	address
what	WP	what
I	PP	I
think	VVP	think
is	VBZ	be
probably	RB	probably
most	RBS	most
likely	JJ	likely
uh	UH	uh
which	WDT	which
is	VBZ	be
that	IN/that	that
um	JJ	um
Iran	NP	Iran
and	CC	and
secondarily	RB	secondarily
and	CC	and
um	VVZ	um
uh	UH	uh
Hamas	RB	Hamas
specifically	RB	specifically
is	VBZ	be
really	RB	really
obliged	VVN	oblige
to	TO	to
respond	VV	respond
I	PP	I
think	VVP	think
well	RB	well
speaking	VVG	speak
of	IN	of
intelligence	NN	intelligence
and	CC	and
assessments	NNS	assessment
Kirby	NP	Kirby
also	RB	also
didn	NN	didn
'	POS	'
t	NN	t
give	VVP	give
away	RB	away
much	RB	much
there	RB	there
despite	IN	despite
Secretary	NP	Secretary
of	IN	of
State	NP	State
Anthony	NP	Anthony
blinkin	NP	blinkin
earlier	RBR	earlier
saying	VVG	say
that	IN/that	that
the	DT	the
US	NP	US
had	VHD	have
no	DT	no
knowledge	NN	knowledge
of	IN	of
plans	NNS	plan
for	IN	for
H	NP	H
'	POS	'
s	NN	S
assassination	NN	assassination
now	RB	now
this	DT	this
happened	VVN	happen
in	IN	in
a	DT	a
week	NN	week
in	IN	in
which	WDT	which
the	DT	the
Israeli	JJ	Israeli
and	CC	and
American	JJ	American
intelligence	NN	intelligence
chiefs	NNS	chief
were	VBD	be
literally	RB	literally
sitting	VVG	sit
at	IN	at
the	DT	the
same	JJ	same
table	NN	table
in	IN	in
Rome	NP	Rome
Iran	NP	Iran
has	VHZ	have
already	RB	already
written	VVN	write
to	TO	to
the	DT	the
UN	NP	UN
Security	NP	Security
Council	NP	Council
accusing	VVG	accuse
the	DT	the
US	NP	US
of	IN	of
involvement	NN	involvement
in	IN	in
Han	NP	Han
'	POS	'
s	JJ	s
death	NN	death
how	WRB	how
much	JJ	much
Credence	NN	credence
do	VVP	do
us	PP	us
denials	NNS	denial
have	VHP	have
on	IN	on
the	DT	the
ground	NN	ground
could	MD	could
us	PP	us
personnel	NNS	personnel
and	CC	and
interests	NNS	interest
be	VB	be
at	IN	at
risk	NN	risk
here	RB	here
well	RB	well
important	JJ	important
subject	NN	subject
your	PP$	your
question	VV	question
uh	UH	uh
really	RB	really
I	PP	I
think	VVP	think
is	VBZ	be
based	VVN	base
on	IN	on
what	WP	what
is	VBZ	be
certain	JJ	certain
to	TO	to
be	VB	be
we	PP	we
know	VVP	know
to	TO	to
be	VB	be
a	DT	a
widespread	JJ	widespread
view	NN	view
which	WDT	which
is	VBZ	be
that	IN/that	that
America	NP	America
American	NP	American
intelligence	NN	intelligence
Services	NPS	Services
certainly	RB	certainly
would	MD	would
know	VV	know
about	IN	about
an	DT	an
a	DT	a
planned	JJ	planned
assassination	NN	assassination
or	CC	or
assault	NN	assault
but	CC	but
that	DT	that
is	VBZ	be
that	WDT	that
is	VBZ	be
not	RB	not
true	JJ	true
now	RB	now
I	NP	I
'	POS	'
m	NN	m
not	RB	not
sitting	VVG	sit
in	IN	in
any	DT	any
position	NN	position
to	TO	to
have	VH	have
firsthand	JJ	firsthand
knowledge	NN	knowledge
of	IN	of
this	DT	this
now	RB	now
but	CC	but
I	PP	I
do	VVP	do
know	VV	know
how	WRB	how
the	DT	the
the	DT	the
US	NP	US
intelligence	NN	intelligence
community	NN	community
and	CC	and
the	DT	the
Israelis	NPS	Israelis
specifically	RB	specifically
and	CC	and
other	JJ	other
intelligence	NN	intelligence
Services	NPS	Services
interact	VVP	interact
and	CC	and
the	DT	the
Israelis	NPS	Israelis
would	MD	would
never	RB	never
tell	VV	tell
anybody	NN	anybody
however	RB	however
close	VV	close
an	DT	an
ally	NN	ally
about	IN	about
a	DT	a
planned	JJ	planned
assassination	NN	assassination
that	IN/that	that
they	PP	they
were	VBD	be
um	NNS	um
had	VHD	have
in	IN	in
the	DT	the
works	NNS	work
and	CC	and
the	DT	the
Americans	NPS	Americans
would	MD	would
not	RB	not
be	VB	be
likely	JJ	likely
to	TO	to
know	VV	know
uh	UH	uh
so	IN	so
I	PP	I
I	PP	I
completely	RB	completely
believe	VVP	believe
the	DT	the
statement	NN	statement
that	IN/that	that
the	DT	the
US	NP	US
was	VBD	be
not	RB	not
informed	VVN	inform
and	CC	and
did	VVD	do
not	RB	not
know	VV	know
I	PP	I
'	POS	'
m	NN	m
also	RB	also
confident	JJ	confident
that	IN/that	that
if	IN	if
the	DT	the
US	NP	US
did	VVD	do
know	VV	know
in	IN	in
advance	NN	advance
from	IN	from
its	PP$	its
own	JJ	own
sources	NNS	source
that	IN/that	that
it	PP	it
would	MD	would
have	VH	have
tried	VVN	try
to	TO	to
dissuade	VV	dissuade
or	CC	or
stop	VV	stop
the	DT	the
Israelis	NPS	Israelis
from	IN	from
doing	VVG	do
it	PP	it
but	RB	but
but	CC	but
I	PP	I
think	VVP	think
that	IN/that	that
that	DT	that
is	VBZ	be
true	JJ	true
it	PP	it
'	''	'
s	NNS	s
also	RB	also
true	JJ	true
however	RB	however
that	IN/that	that
no	DT	no
matter	NN	matter
what	WP	what
I	PP	I
say	VVP	say
based	VVN	base
on	IN	on
my	PP$	my
past	JJ	past
experience	NN	experience
or	CC	or
official	JJ	official
American	JJ	American
officials	NNS	official
say	VVP	say
in	IN	in
their	PP$	their
capacities	NNS	capacity
that	IN/that	that
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
will	MD	will
believe	VV	believe
that	IN/that	that
well	RB	well
Kirby	NP	Kirby
is	VBZ	be
also	RB	also
saying	VVG	say
that	IN/that	that
the	DT	the
US	NP	US
will	MD	will
defend	VV	defend
its	PP$	its
interests	NNS	interest
in	IN	in
the	DT	the
region	NN	region
against	IN	against
threats	NNS	threat
including	VVG	include
those	DT	those
from	IN	from
Iran	NP	Iran
how	WRB	how
far	RB	far
does	VVZ	do
its	PP$	its
commitment	NN	commitment
to	TO	to
protect	VV	protect
Israel	NP	Israel
go	VV	go
uh	UH	uh
well	UH	well
there	RB	there
those	DT	those
are	VBP	be
a	DT	a
couple	NN	couple
of	IN	of
issues	VVZ	issue
uh	UH	uh
that	IN/that	that
you	PP	you
intertwine	VV	intertwine
uh	UH	uh
we	PP	we
'	POS	'
ve	NN	ve
heard	VVD	hear
from	IN	from
tan	NN	tan
already	RB	already
unsurprisingly	RB	unsurprisingly
that	IN/that	that
it	PP	it
holds	VVZ	hold
America	NP	America
partially	RB	partially
responsible	JJ	responsible
for	IN	for
what	WP	what
Iran	NP	Iran
always	RB	always
characterizes	VVZ	characterize
as	IN	as
the	DT	the
American	NP	American
surrogate	VV	surrogate
uh	UH	uh
Israel	NP	Israel
uh	UH	uh
so	RB	so
if	IN	if
there	EX	there
were	VBD	be
some	DT	some
sort	NN	sort
of	IN	of
act	NN	act
attack	NN	attack
against	IN	against
American	JJ	American
interests	NNS	interest
which	WDT	which
largely	RB	largely
need	VVP	need
Personnel	NNS	Personnel
of	IN	of
facilities	NNS	facility
in	IN	in
the	DT	the
region	NN	region
or	CC	or
anywhere	RB	anywhere
for	IN	for
that	DT	that
matter	NN	matter
the	DT	the
US	NP	US
would	MD	would
certainly	RB	certainly
respond	VV	respond
but	CC	but
I	PP	I
think	VVP	think
again	RB	again
in	IN	in
such	PDT	such
a	DT	a
way	NN	way
that	IN/that	that
it	PP	it
tried	VVD	try
to	TO	to
avoid	VV	avoid
a	DT	a
generalization	NN	generalization
of	IN	of
the	DT	the
of	IN	of
the	DT	the
conflict	NN	conflict
if	IN	if
uh	UH	uh
uh	UH	uh
Iran	NP	Iran
or	CC	or
Hamas	VVZ	Hamas
uh	UH	uh
were	VBD	be
to	TO	to
strike	VV	strike
as	IN	as
I	PP	I
expect	VVP	expect
they	PP	they
will	MD	will
at	IN	at
some	DT	some
point	NN	point
in	IN	in
some	DT	some
retaliatory	JJ	retaliatory
way	NN	way
against	IN	against
Israeli	JJ	Israeli
uh	UH	uh
interests	VVZ	interest
uh	UH	uh
then	RB	then
I	PP	I
expect	VVP	expect
that	IN/that	that
the	DT	the
US	NP	US
would	MD	would
call	VV	call
for	IN	for
calm	NN	calm
on	IN	on
all	DT	all
sides	NNS	side
and	CC	and
try	VVP	try
to	TO	to
stop	VV	stop
things	NNS	thing
from	IN	from
escalating	VVG	escalate
Glenn	NP	Glenn
car	NN	car
a	DT	a
former	JJ	former
deputy	JJ	deputy
National	NP	National
Intelligence	NP	Intelligence
officer	NN	officer
for	IN	for
transnational	JJ	transnational
threats	NNS	threat
at	IN	at
the	DT	the
CIA	NP	CIA
always	RB	always
great	JJ	great
to	TO	to
get	VV	get
your	PP$	your
thoughts	NNS	thought
and	CC	and
insights	NNS	insight
Glen	NP	Glen
thank	VVP	thank
you	PP	you
so	RB	so
much	RB	much
for	IN	for
joining	VVG	join
us	PP	us
on	IN	on
aler	NN	aler
anytime	RB	anytime
make	VV	make
sure	JJ	sure
to	TO	to
subscribe	VV	subscribe
to	TO	to
our	PP$	our
channel	NN	channel
to	TO	to
get	VV	get
the	DT	the
latest	JJS	late
news	NN	news
from	IN	from
Al	NP	Al
jazer	NP	jazer
